OBJECTID,ContractNumber,ContractDescription,ContractStatus,ContractType,ContractSubtype,LastModified,OriginalAmount,RevisedAmount,VendorID,TempID,VendorName,ProjectID
3174,92000091,NCDOT/COA AGRMNT TRAFFIC SIGNAL-AIRPORT BOND PROJE,CLOSED,PRO  (PRO SERVIC),,2020/08/10 00:00:00+00,15000,15000,1881,3173,,
1036,92000118,NEW HIGHWAY SIGNS FOR USCC BUILDING               ,CLOSED,GS   (GEN SERV),SERVICE,2019/08/06 00:00:00+00,43114.83,43114.83,1881,1035,,
1904,92000141,WL RELOCATE(NCDOT IMPROVS FANNINGBRIDGE RD X I-26),POSTED,CON  (CONSTUCT/R),,2021/08/20 00:00:00+00,279508.1,279508.1,1881,1903,,
3848,92100083,NCDOT AGREEMENT TRAFFIC REVIEW/INSPECTION 9405    ,CLOSED,GS   (GEN SERV),,2021/05/14 00:00:00+00,5000,5000,1881,3847,,
3402,92100484,TRAFFIC/INSPECTION OF PREEMPTION FIRE STATION #13 ,CLOSED,PRO  (PRO SERVIC),,2021/05/27 00:00:00+00,7500,7500,1881,3401,,
668,92200287,SIDEWALK AMBOY RD RIDGE 321 LYMAN ST TO RIVERVIEW ,POSTED,CON  (CONSTUCT/R),,2022/01/31 00:00:00+00,77500,77750,1881,667,,
2795,91700310,WATER RESOURCES WAREHOUSE/INVENTORY MANAGEMENT    ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,200000,800000,1891,2794,,
1144,91000266,SUBSTANCE ABUSE TESTING SERVICES                  ,CLOSED,GS   (GEN SERV),,2014/06/17 00:00:00+00,7500,7316.4,1908,1143,,
2436,91100362,SUBSTANCE ABUSE TESTING - NTA                     ,CLOSED,GS   (GEN SERV),,2014/06/17 00:00:00+00,6000,5886,1908,2435,,
591,91000407,ATHLETIC OFFICIAL                                 ,CLOSED,PRO  (PRO SERVIC),,2013/01/30 00:00:00+00,1076,5938,1914,590,,
2738,91000263,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSING   ,CLOSED,GS   (GEN SERV),,2010/02/10 00:00:00+00,3527,3527,1923,2737,,
1830,91100295,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSING   ,CLOSED,GENERAL,,2010/08/04 00:00:00+00,11206.5,11206.5,1923,1829,,
2849,91200085,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSING   ,CLOSED,GENERAL,,2011/07/26 00:00:00+00,11206.5,11206.5,1923,2848,,
1153,91300028,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSING   ,CLOSED,GS   (GEN SERV),,2012/07/02 00:00:00+00,11206.5,11206.5,1923,1152,,
3904,91400039,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSING   ,CLOSED,GS   (GEN SERV),,2014/06/02 00:00:00+00,11206.5,11206.5,1923,3903,,
1864,91500048,ANNUAL COST TO MAINTAIN FLASHING LIGHT CROSSINGS  ,CLOSED,GS   (GEN SERV),,2015/06/17 00:00:00+00,11206.5,11206.5,1923,1863,,
4199,91700034,REVIEW OF CEDAR STREET BRIDGE REPAIRS AT RAILROAD ,CLOSED,GS   (GEN SERV),,2018/07/16 00:00:00+00,10000,3321.4,1923,4198,,
962,91700267,RAILWAY MILEPOSTSS-141.3-TOS142.3 IMPROVEMENTS RAD,POSTED,CON  (CONSTUCT/R),,2021/08/20 00:00:00+00,828951,828951,1923,961,,
3505,91700331,CEDAR STREET BRIDGE NFS FLAGGERS AGREEMENT        ,CLOSED,GS   (GEN SERV),,2018/05/30 00:00:00+00,45000,34801.31,1923,3504,,
1407,91800219,PRE-ENGINEERING AND CONSTRUCTION ENGINEERING 3    ,CLOSED,PRO  (PRO SERVIC),,2021/10/19 00:00:00+00,25000,57424.93,1923,1406,,
3553,91900286,ENGINEERING SERVICES - DISTRICT SIDEWALKS IMPROVEM,CLOSED,PRO  (PRO SERVIC),,2021/11/14 00:00:00+00,10443,6882.64,1923,3552,,
2695,92200196,DISTRICT RR WORK                                  ,POSTED,CON  (CONSTUCT/R),,2021/10/12 00:00:00+00,105583,105583,1923,2694,,
1090,91000229,PUBLIC INFORMATION CHANNEL UPFIT                  ,CLOSED,GS   (GEN SERV),,2010/01/29 00:00:00+00,3096.75,3096.75,1961,1089,,
3120,91000371,INSTALL CARPET IN KELLEY WEBB'S OFFICE            ,CLOSED,GS   (GEN SERV),,2010/03/08 00:00:00+00,494.58,494.58,1961,3119,,
870,91000376,SEE ADD'L DESC                                    ,CLOSED,PRO  (PRO SERVIC),,2010/03/09 00:00:00+00,2083.94,2083.94,1961,869,,
601,91000581,CITY HALL MEZZANINE CONFERENCE AREA WALLS         ,CLOSED,CON  (CONSTUCT/R),,2010/08/19 00:00:00+00,13187.57,14037.57,1961,600,,
2687,91100251,FLOORING FOR MAMA T BATHROOM                      ,CLOSED,GENERAL,,2010/07/28 00:00:00+00,893,893,1961,2686,,
604,91100492,CITY HALL MEZZANINE WATER ADMIN CONF RM           ,CLOSED,GS   (GEN SERV),,2012/06/26 00:00:00+00,1305.87,0,1961,603,,
1028,91100503,CIVIC CENTER WORK ON 1ST AND 2ND FLOOR            ,CLOSED,GS   (GEN SERV),,2010/11/11 00:00:00+00,3463,5331,1961,1027,,
1380,91100541,4TH FLOOR MUNI BUILDING TRAINING ROOM             ,CLOSED,CON  (CONSTUCT/R),,2010/11/04 00:00:00+00,4246.58,4246.58,1961,1379,,
1551,91100603,CARPET IN MEZZANINE WATER CONFERENCE ROOM         ,CLOSED,GS   (GEN SERV),,2010/12/03 00:00:00+00,2124.88,2124.88,1961,1550,,
1502,91100700,CARPET REMOVAL CH SNACK SHOP                      ,CLOSED,CON  (CONSTUCT/R),,2011/04/12 00:00:00+00,1750,2420,1961,1501,,
1548,91000562,PEST CONTROL FOR MUNICIPAL BUILDING               ,CLOSED,GENERAL,,2019/03/27 00:00:00+00,1800,1792.48,1963,1547,,
1736,91100317,OTIS ELEVATOR CONTRACT                            ,CLOSED,GS   (GEN SERV),,2019/04/30 00:00:00+00,69283.56,582048.91,1964,1735,,
2714,91100495,ADDITIONAL FUNDS TO FINISH OUT OTIS PO 101569     ,CLOSED,GS   (GEN SERV),,2010/10/08 00:00:00+00,6570,6570,1964,2713,,
858,91200144,OTIS SERVICE ELEVATOR CITY HALL                   ,CLOSED,GS   (GEN SERV),,2011/09/26 00:00:00+00,6572,6572,1964,857,,
3211,91200165,CITY HALL BACK ELEVATOR                           ,CLOSED,CON  (CONSTUCT/R),,2011/10/20 00:00:00+00,88326,88326,1964,3210,,
4004,91400030,ANNUAL CONTRACT FOR OTIS ELEVATORS                ,CLOSED,GS   (GEN SERV),,2014/05/21 00:00:00+00,20650,20650,1964,4003,,
3213,91500243,ELEVATOR REPAIRS DUE TO FLOOD                     ,CLOSED,GS   (GEN SERV),,2015/06/17 00:00:00+00,22444.54,22444.54,1964,3212,,
3328,91600164,ASSESSMENT FOR MOD ELEVATOR 1  2  3 NOT EXCEED    ,CLOSED,GS   (GEN SERV),,2016/05/18 00:00:00+00,3500,3500,1964,3327,,
2946,91800081,PM FOR 6 ELEVATORS                                ,CLOSED,GS   (GEN SERV),,2019/08/12 00:00:00+00,10440,20823.58,1964,2945,,
3933,91800367,SERVICE ELEVATOR REPAIR OF PIT EQUIPMENT          ,CLOSED,GS   (GEN SERV),,2018/05/29 00:00:00+00,15111.28,14122.64,1964,3932,,
3802,91500209,REPLACE FIDDLE & QUILT SCULPTURE - URBAN TRAIL 13 ,CLOSED,GS   (GEN SERV),,2015/08/04 00:00:00+00,15000,15000,1966,3801,,
2741,92000173,19-20 SPF COMMUNITY ACTION OPPORTUNITIES          ,CLOSED,GS   (GEN SERV),,2021/06/07 00:00:00+00,4000,4000,1978,2740,,
3779,91100538,OUTSIDE AGENCY GRANT ONE YOUTH AT A TIME          ,CLOSED,GS   (GEN SERV),,2011/09/14 00:00:00+00,5600,5600,1983,3778,,
2637,91200172,ONE YOUTH AT A TIME - OUTSIDE AGENCY GRANT 11-12  ,CLOSED,GS   (GEN SERV),,2012/07/31 00:00:00+00,5600,5600,1983,2636,,
2467,91300177,ONE YOUTH AT A TIME - OUTSIDE AGENCY GRANT 12-13  ,CLOSED,GS   (GEN SERV),,2013/08/07 00:00:00+00,5440,5440,1983,2466,,
781,91500172,STRATEGIC PARTNERSHIP F - ONE YOUTH TIME FY 14-15 ,CLOSED,GENERAL,,2015/08/04 00:00:00+00,4400,4400,1983,780,,
1903,91600101,ONE YOUTH AT A TIME - SPF GRANT FY 15-16          ,CLOSED,GS   (GEN SERV),,2016/08/01 00:00:00+00,5000,5000,1983,1902,,
3682,91700192,ONE YOUTH AT A TIME AFTER SCHOOL SPF FY 16-17     ,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2018/06/07 00:00:00+00,5000,5000,1983,3681,,
3012,91800181,ONE YOUTH AT A TIME SPF FY 17-18                  ,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2018/06/08 00:00:00+00,5000,5000,1983,3011,,
723,91900134,ONE YOUTH AT A TIME SPF FY 18-19                  ,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2020/06/15 00:00:00+00,7500,7500,1983,722,,
1808,92000154,19-20 SPF ONE YOUTH AT A TIME                     ,CLOSED,GS   (GEN SERV),,2020/06/15 00:00:00+00,2662,2662,1983,1807,,
207,92000390,ANNUAL LICENSE FEE/SERVICE AGREEMENT              ,CLOSED,GS   (GEN SERV),,2020/06/18 00:00:00+00,13125,13125,1987,206,,
3701,92100295,SOFTWARE USED BY WATER CUSTOMER SERVICE           ,CLOSED,GS   (GEN SERV),,2021/06/17 00:00:00+00,13390,13390,1987,3700,,
2191,92200297,                                                  ,CREATED,GS   (GEN SERV),,2022/01/24 00:00:00+00,13590,13590,1987,2190,,
3263,91500154,USCC PEPSI AGREEMENT FY 2015 YR 4 OF 4            ,CLOSED,GS   (GEN SERV),,2020/06/22 00:00:00+00,80000,342354.65,2001,3262,,
384,92100298,HCCA PEPSI BOTTLING COMPANY SPONORSHIP YEAR 1     ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,80000,80000,2001,383,,
803,91300308,JULY 4TH FIREWORKS                                ,CLOSED,GS   (GEN SERV),,2013/06/18 00:00:00+00,15000,15000,2014,802,,
1282,92000507,FIREWORKS DISPLAY                                 ,CLOSED,GS   (GEN SERV),SERVICE,2021/08/09 00:00:00+00,9000,12000,2014,1281,,
3372,91600260,PISGAH LEGAL SERVICES - SPF GRANT FY 15-16        ,CLOSED,GS   (GEN SERV),,2017/06/07 00:00:00+00,9000,9000,2037,3371,,
3895,91700154,PISGAH LEGAL  SERVICES - HOMELESSNESS PR FY 16-17 ,CLOSED,HUD (GEN SERV-HUD),CDBG,2017/06/29 00:00:00+00,41000,41000,2037,3894,,
1932,91800244,PISGAH LEGAL SERVICES CDBG HOMELESSNESS  FY 17-18 ,CLOSED,HUD (GEN SERV-HUD),CDBG,2018/08/07 00:00:00+00,40643,40643,2037,1931,,
1828,91900095,PISGAH LEGAL SV COURTHOUSE EVICTION DEF. FY 18-19 ,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2020/06/12 00:00:00+00,12500,12500,2037,1827,,
13,91900230,LEGAL SERVICES FOR CDBG PROGRAM                   ,CLOSED,GS   (GEN SERV),,2020/06/12 00:00:00+00,3000,3000,2037,12,,
1274,91900329,PISGAH LEGAL SVC. HOMELESSNESS FY 18-19           ,CLOSED,HUD (GEN SERV-HUD),CDBG,2019/06/28 00:00:00+00,35000,35000,2037,1273,,
2363,92000159,19-20 SPF FOR PISGAH LEGAL SERVICES               ,CLOSED,GS   (GEN SERV),,2020/08/11 00:00:00+00,13333,13333,2037,2362,,
2233,92000304,19-20 CDBG PISGAH LEGAL SVCS HOMELESSNESS PREVENTI,CLOSED,HUD (GEN SERV-HUD),CDBG,2020/06/15 00:00:00+00,28776,28776,2037,2232,,
3799,92100184,PISGAH LEGAL COVID-19 EVICTION PREVENTION         ,CLOSED,HUD (GEN SERV-HUD),CDBG,2021/08/09 00:00:00+00,199500,199500,2037,3798,,
2943,92100363,FY 20/21 HOMELESSNESS PREVENTION PROJECT          ,CLOSED,HUD (GEN SERV-HUD),CDBG,2021/08/04 00:00:00+00,45000,45000,2037,2942,,
3395,92100401,FY 20/21 SPF TERP                                 ,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2021/08/04 00:00:00+00,15000,15000,2037,3394,,
2691,92200143,PLS COVID-19 EVICTION PREVENTION PROJECT ROUND 3  ,POSTED,HUD (GEN SERV-HUD),CDBG CV,2021/08/23 00:00:00+00,295000,295000,2037,2690,,
266,92200232,FY 21/22 PLS HOMELESSNESS PREVENTION PRJ.         ,CREATED,HUD (GEN SERV-HUD),CDBG,2021/11/01 00:00:00+00,20000,20000,2037,265,,
670,91100711,PARKER POE- TRANSIT SAFETY AUDIT                  ,CLOSED,GS   (GEN SERV),,2011/08/25 00:00:00+00,24999,24999,2071,669,,
4047,91500269,LEGAL SERVICE TO REVISE POLICIES                  ,CLOSED,GS   (GEN SERV),,2017/04/11 00:00:00+00,75000,87855.86,2071,4046,,
3913,92100385,BOND COUNSEL                                      ,POSTED,GS   (GEN SERV),MULTI-YEAR,2021/10/06 00:00:00+00,115000,175000,2071,3912,,
1516,91100582,"ENVIRONMENTAL PHASE 1 ASSESSMENT, HARRISON PROPERT",CLOSED,GS   (GEN SERV),,2010/11/23 00:00:00+00,1100,1100,2076,1515,,
1725,91100127,BC 10 STAGE MANAGER                               ,CLOSED,GS   (GEN SERV),,2010/07/08 00:00:00+00,575,575,2091,1724,,
278,91800356,COMPUTER SOFTWARE PURCHASE                        ,CLOSED,GS   (GEN SERV),,2018/05/30 00:00:00+00,8410.98,7913,2103,277,,
2142,91900229,ELECTRONIC DOCUMENT REVIEW SOFTWARE-PLAN REVIEW   ,CLOSED,GS   (GEN SERV),,2019/05/14 00:00:00+00,10045,10045,2103,2141,,
1822,91000612,PARKING METER REPAIRS                             ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,765.57,765.57,2107,1821,,
3468,91100478,PARKING METER REPAIRS                             ,CLOSED,GS   (GEN SERV),,2019/03/27 00:00:00+00,1000,554.32,2107,3467,,
1769,91100059,STAFFING BEVERAGE STATION                         ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,5000,5000,2109,1768,,
1696,91100313,WEED & SEED RESOURCE PROVIDER                     ,CLOSED,GS   (GEN SERV),,2010/08/10 00:00:00+00,2000,2000,2142,1695,,
108,91100786,GREENWORKS OUTSIDE AGENCY GRANT 2010-11           ,CLOSED,GS   (GEN SERV),,2011/04/28 00:00:00+00,8000,8000,2142,107,,
3652,91200186,ASHEVILLE GREENWORKS OUTSIDE AGENCY GRANT 11-12   ,CLOSED,GS   (GEN SERV),,2012/02/14 00:00:00+00,8000,8000,2142,3651,,
3981,91300165,ASHEVILLE GREENWORKS OUTSIDE AGENCY GRANT 12-13   ,CLOSED,GS   (GEN SERV),,2012/10/19 00:00:00+00,8000,8000,2142,3980,,
3862,91400232,ASHEVILLE GREENWORKS - OUTSIDE AGENCY FY  13-14   ,CLOSED,GS   (GEN SERV),,2015/06/20 00:00:00+00,8000,8000,2142,3861,,
1949,91500247,ASHEVILLE GREENWORKS - SPF GRANT FY 14-15         ,CLOSED,GS   (GEN SERV),,2016/06/10 00:00:00+00,10000,10000,2142,1948,,
2519,91600134,CWRAR DEQ SO AND GREENWORKS - EDUCATION OUTREACH  ,CLOSED,GS   (GEN SERV),,2016/06/07 00:00:00+00,2750,2750,2142,2518,,
2397,91600259,ASHEVILLE GREENWORKS - SPF GRANT FY 15-16         ,CLOSED,GS   (GEN SERV),,2016/08/01 00:00:00+00,15350,15350,2142,2396,,
3167,91700225,ASHEVILLE GREENWORKS CLEANLINESS & BEAUTIFICATION ,CLOSED,GS   (GEN SERV),,2018/06/28 00:00:00+00,30000,30000,2142,3166,,
3387,91700228,DEAVERVIEW HILLCREST RECYCLING PROJECT GREENWORKS ,CLOSED,GS   (GEN SERV),,2017/06/07 00:00:00+00,2750,2750,2142,3386,,
1735,91700373,SPRING TREE PLANTING                              ,CLOSED,GS   (GEN SERV),,2018/08/14 00:00:00+00,14790,14790,2142,1734,,
4169,91800146,PHASE III - PUBLIC HOUSING RECYCLING EXPANSION    ,CLOSED,GS   (GEN SERV),,2018/08/14 00:00:00+00,2750,2750,2142,4168,,
1165,91800255,ASHEVILLE GREENWORKS SUSTAINABILITY PROJECT       ,CLOSED,GS   (GEN SERV),,2019/06/13 00:00:00+00,30000,24950,2142,1164,,
884,91900149,SUSTAINABILITY GREENWORKS WASTE REDUCTION         ,CLOSED,GS   (GEN SERV),,2020/06/15 00:00:00+00,30000,28000,2142,883,,
2933,92000093,SUSTAINABILITY SUPPORT FOR PROGRM ACTIVITIES      ,CLOSED,GS   (GEN SERV),,2021/06/04 00:00:00+00,30000,29184,2142,2932,,
2912,92100108,WASTE REDUCTION + TREES                           ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,30000,30000,2142,2911,,
1417,92200118,"WASTE REDUCTION, TREES, AND FOOD POLICY           ",POSTED,GS   (GEN SERV),,2021/07/30 00:00:00+00,30000,30000,2142,1416,,
2680,92200119,RECYCLING PROGRAM                                 ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,7600,7600,2142,2679,,
165,91000666,UPPER WHITE FAWN SPLIT A/C UNIT REPLACEMENT       ,CLOSED,GENERAL,,2010/08/19 00:00:00+00,3924,5886,2152,164,,
461,91200302,HVAC FIRE STATION 5                               ,CLOSED,GS   (GEN SERV),,2012/09/05 00:00:00+00,6442,13318,2152,460,,
395,91300099,FLEET MANG.BLDG. CARRIER ROOFTOP UNIT             ,CLOSED,GS   (GEN SERV),,2012/08/16 00:00:00+00,5642,5642,2152,394,,
2452,91300183,410 REPLACEMENT STEPHENS LEE                      ,CLOSED,CON  (CONSTUCT/R),,2012/11/20 00:00:00+00,52702,52702,2152,2451,,
2100,91300275,REPLACMENT OF 3-TON STATION 3                     ,CLOSED,CON  (CONSTUCT/R),,2013/05/08 00:00:00+00,5895,5895,2152,2099,,
2566,91300276,4 TON CHANGE AT STATION 3                         ,CLOSED,CON  (CONSTUCT/R),,2013/05/08 00:00:00+00,6816,6816,2152,2565,,
3855,91300287,HVAC SHILO CENTER                                 ,CLOSED,CON  (CONSTUCT/R),,2013/06/03 00:00:00+00,21874,21874,2152,3854,,
1510,91400027,APD MUNI EVIDENCE ROOM HVAC                       ,CLOSED,CON  (CONSTUCT/R),,2014/05/21 00:00:00+00,94767,94767,2152,1509,,
3803,91400081,FIRE STATION 6 HVAC REPLACEMENT                   ,CLOSED,CON  (CONSTUCT/R),,2013/07/29 00:00:00+00,5938,5938,2152,3802,,
1136,91400091,CHANGE OUT HEAT PUMP AT SHILOH                    ,CLOSED,CON  (CONSTUCT/R),,2013/08/12 00:00:00+00,4974,4974,2152,1135,,
3876,91400163,REPLACE BOILER AT STEPHENS LEE CENTER             ,CLOSED,CON  (CONSTUCT/R),,2013/11/11 00:00:00+00,39921,39921,2152,3875,,
628,91400208,HVAC REPLACEMENT PARKING GARAGE OFFICES           ,CLOSED,CON  (CONSTUCT/R),,2014/05/21 00:00:00+00,11215,11215,2152,627,,
2265,91700067,OAKLEY LIBRARY BOILER REPAIR                      ,CLOSED,CON  (CONSTUCT/R),,2017/04/18 00:00:00+00,6871,6871,2152,2264,,
3278,91100451,BLANKET SERVICE FOR YEAR FUND AS NEEDED           ,CLOSED,GS   (GEN SERV),,2012/06/26 00:00:00+00,100,255,2192,3277,,
950,91000621,CRANE SERVICE AND TREE REMOVAL                    ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,3705,3705,2241,949,,
3064,91400211,P/U FUEL TANK IN SYLVA TO DELIVER TO TRANSIT OPER ,CLOSED,GS   (GEN SERV),,2014/04/01 00:00:00+00,6950,7186,2300,3063,,
834,91500235,TRANSIT GARAGE FUEL TANK INSTALLATION             ,CLOSED,CON  (CONSTUCT/R),,2016/05/18 00:00:00+00,98000,83907.52,2300,833,,
2485,91700045,FUEL ISLAND REFURBISHMENT                         ,CLOSED,CON  (CONSTUCT/R),,2017/05/18 00:00:00+00,39645,39645,2300,2484,,
1930,92100353,ALARM                                             ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,698,698,2308,1929,,
2347,91100413,ENGINEERING SERVICES FOR THE EXTERIOR REHAB OF CH ,CLOSED,PRO  (PRO SERVIC),,2015/08/03 00:00:00+00,395000,425000,2322,2346,,
3045,91100764,PILOT PROJECT SUPPLE ASSIST EXTER OF CH           ,CLOSED,PRO  (PRO SERVIC),,2012/06/26 00:00:00+00,98100,0,2322,3044,,
2088,91400245,FUEL TANK SUPPORT SLAB                            ,CLOSED,PRO  (PRO SERVIC),,2015/01/27 00:00:00+00,4000,2000,2322,2087,,
1821,91700254,CH PARKING CARAGE CEILING ASSESSMENT REPORT       ,CLOSED,PRO  (PRO SERVIC),,2018/05/15 00:00:00+00,20000,16552.32,2322,1820,,
911,91100057,STAFFING BEVERAGE STATION                         ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,5000,5000,2332,910,,
3812,91000163,"TO INCREASE CONTRACT AMOUNT BY $25,000            ",CLOSED,GENERAL,,2010/09/08 00:00:00+00,16817,41817,2340,3811,,
997,91100118,                                                  ,CLOSED,GENERAL,,2010/07/07 00:00:00+00,54105.9,54105.9,2340,996,,
802,91100389,PAYMENT FOR LOST REVENUE FY 2010-11               ,CLOSED,GENERAL,,2010/09/02 00:00:00+00,148986.96,148986.96,2340,801,,
2456,91100458,FIRE DEPT LOST REVENUE                            ,CLOSED,GENERAL,,2010/09/27 00:00:00+00,9349,9349,2340,2455,,
1403,91100459,VOLUNTARY ANNEXATION AGREEMENT                    ,CLOSED,GENERAL,,2010/09/27 00:00:00+00,217.81,217.81,2340,1402,,
4093,91100611,RECREATION OF CONTRACT 91000163                   ,CLOSED,GENERAL,,2011/06/08 00:00:00+00,6211.53,26470.82,2340,4092,,
2794,91100829,LEASE OF FIRE DEPT BY APD FOR SOUTH SUBSTATION 1YR,CLOSED,LS   (LEASE SVCS),,2015/08/04 00:00:00+00,5000,30000,2340,2793,,
368,91200062,CONTINUATION OF CLOSED CONTRACT 91100389-LOST REV ,CLOSED,GENERAL,,2011/07/18 00:00:00+00,133542.71,133542.71,2340,367,,
3909,91200066,RENEWAL OF CLOSED CONTRACT 91100118-AUTO AID      ,CLOSED,GENERAL,,2011/07/18 00:00:00+00,56053.71,56053.71,2340,3908,,
3139,91200087,RENEWAL OF CLOSED CONTRACT 91100611 FOR FY 11-12  ,CLOSED,GENERAL,,2014/05/27 00:00:00+00,20000,85190.49,2340,3138,,
3472,91200203,SKYLAND VOLUNTEER FIRE DEPARTMENT                 ,CLOSED,GENERAL,,2011/12/14 00:00:00+00,9758.42,9758.42,2340,3471,,
1306,91300077,AUTOMATIC AID AGREEMENT                           ,CLOSED,GENERAL,,2012/07/23 00:00:00+00,57006.62,57006.62,2340,1305,,
3467,91300102,PAYMENT FOR ANNEXATION LOST REVENUE FY 12-13      ,CLOSED,GENERAL,,2012/08/21 00:00:00+00,141288.69,141288.69,2340,3466,,
94,91300194,VEHICLE MAINTENANCE                               ,CLOSED,GS   (GEN SERV),,2013/01/30 00:00:00+00,10000,30000,2340,93,,
575,91400102,PAYMENT FOR LOST REVENUE FY 13-14                 ,CLOSED,GENERAL,,2013/08/29 00:00:00+00,116245.8,116245.8,2340,574,,
3744,91500076,PAYMENT FOR ANNEXATION LOST REVENUE               ,CLOSED,GS   (GEN SERV),,2015/05/27 00:00:00+00,62443.84,62443.84,2340,3743,,
1742,91600073,PAYMENT FOR ANNEXATION LOST REVENUE               ,CLOSED,GS   (GEN SERV),,2017/06/06 00:00:00+00,28852.35,34737.41,2340,1741,,
2906,91700393,REF # 91100829-LEASE OF FIRE DEPT BY APD YEAR 2-5 ,CLOSED,LS   (LEASE SVCS),,2020/08/05 00:00:00+00,5000,24068.49,2340,2905,,
308,91000521,INSTRUCTOR FOR MARTIAL ARTS                       ,CLOSED,INS  (INSTRUCTOR),,2012/07/31 00:00:00+00,821,1921,2361,307,,
4139,91100606,MARTIAL ARTS CLASSES                              ,CLOSED,INS  (INSTRUCTOR),,2012/07/31 00:00:00+00,857,857,2361,4138,,
2155,92200248,"SMART INTEGRATION CLOUD CONNECTORS	               ",CLOSED,GS   (GEN SERV),,2022/01/18 00:00:00+00,5206.68,5206.68,2391,2154,,
2444,91100223,8 BENT TREE RD CONNECT TO WATER LINE              ,CLOSED,GS   (GEN SERV),,2010/07/21 00:00:00+00,6854,6854,2400,2443,,
3868,91100549,REPAIRS AT STATION 9                              ,CLOSED,GENERAL,,2010/11/09 00:00:00+00,314.75,314.75,2401,3867,,
3085,91100785,BILTMORE PARK RETAINING WALL                      ,CLOSED,PRO  (PRO SERVIC),,2012/06/27 00:00:00+00,6900,5999.85,2401,3084,,
3887,91000489,JANITORIAL SERVICE FOR CIVIC CENTER EVENTS        ,CLOSED,GS   (GEN SERV),,2013/11/08 00:00:00+00,9600,19581.39,2402,3886,,
3296,91400086,SUNSET DRIVE - SURVEYING/GEOTECHNICAL TESTING     ,CLOSED,PRO  (PRO SERVIC),,2014/02/24 00:00:00+00,20395,21745,2418,3295,,
845,91500169,SUNSET DRIVE RETAINING WALL EVALUATION            ,CLOSED,PRO  (PRO SERVIC),,2015/06/16 00:00:00+00,6348,6348,2418,844,,
343,91800381,ON-CALL GEO & ENVR ENGR SVCS                      ,CLOSED,PRO  (PRO SERVIC),,2021/06/09 00:00:00+00,250000,0,2418,342,,
2623,91800406,ON-CALL SHELBURNE ROAD ASBESTOS ASSESSMENT ROOF   ,CLOSED,PRO  (PRO SERVIC),,2019/06/13 00:00:00+00,8500,8473.55,2418,2622,,
3270,91900048,ASSESSMENT FOR 7TH FLOOR                          ,CLOSED,PRO  (PRO SERVIC),,2020/06/23 00:00:00+00,8000,7989.02,2418,3269,,
3488,91900097,GEOSERV AT 300 MERRIMON                           ,CLOSED,PRO  (PRO SERVIC),,2019/06/28 00:00:00+00,5750,5750,2418,3487,,
1319,91900165,7TH FLOOR ABATEMENT                               ,CLOSED,PRO  (PRO SERVIC),,2020/06/23 00:00:00+00,15800,15799.1,2418,1318,,
2000,91900215,300 MERRIMON                                      ,CLOSED,PRO  (PRO SERVIC),,2021/06/08 00:00:00+00,3100,2917.77,2418,1999,,
1960,91900262,SHILOH CENTER ENVIRONMENTAL TESTING               ,CLOSED,PRO  (PRO SERVIC),,2019/05/07 00:00:00+00,9600,9599.5,2418,1959,,
1198,91900328,CITY HALL 7TH FLOOR ASBESTOS DESIGN/MONITOR       ,CLOSED,PRO  (PRO SERVIC),,2020/06/04 00:00:00+00,22000,21978.83,2418,1197,,
1257,92000079,AIR MONITORING FOR CITY HALL 7/8 FLOOR ABATEMENT  ,CLOSED,PRO  (PRO SERVIC),SUPPLMNTL ON CALL,2021/06/08 00:00:00+00,54500,73491.7,2418,1256,,
2033,92000345,CITY HALL ELEVATOR AUTOMATION                     ,CLOSED,PRO  (PRO SERVIC),SUPPLMNTL ON CALL,2020/04/16 00:00:00+00,16300,16298.9,2418,2032,,
3339,92200083,BURTON STREET SURVEY                              ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,6000,6000,2418,3338,,
4250,91400187,DEPUTY CITY MANAGER RECRUITMENT                   ,CLOSED,GS   (GEN SERV),,2014/06/17 00:00:00+00,10500,15000,2430,4249,,
3341,91100190,ATHLETIC OFFICIAL                                 ,CLOSED,GS   (GEN SERV),,2013/01/30 00:00:00+00,5000,3784,2438,3340,,
